step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,lap,reward,total_reward
2013,704,1087,0,6,6,2,2298,35,74,127,-1.0,-1948.0
2014,704,1087,0,8,6,2,2299,35,74,127,-1.0,-1949.0
2015,704,1087,0,10,6,2,2300,35,74,127,-1.0,-1950.0
2016,704,1087,0,12,6,2,2301,35,74,127,-1.0,-1951.0
2017,704,1087,0,14,6,2,2302,35,74,127,-1.0,-1952.0
2018,704,1087,0,16,6,2,2303,35,74,127,-1.0,-1953.0
2019,704,1087,0,18,6,2,2304,35,74,127,-1.0,-1954.0
2020,704,1086,0,20,6,2,2305,35,74,127,-1.0,-1955.0
2021,704,1086,0,22,6,2,2306,35,74,127,-1.0,-1956.0
2022,704,1086,1,24,6,2,2307,35,74,127,-1.0,-1957.0
2023,704,1085,1,26,6,2,2308,35,74,127,-1.0,-1958.0
2024,704,1085,1,28,6,2,2309,35,74,127,-1.0,-1959.0
2025,704,1084,1,30,6,2,2310,35,74,127,-1.0,-1960.0
2026,704,1084,1,32,6,2,2311,35,74,127,-1.0,-1961.0
2027,704,1084,1,34,6,2,2312,35,74,127,-1.0,-1962.0
2028,704,1083,1,36,6,2,2313,35,74,127,-1.0,-1963.0
2029,704,1082,1,32,6,2,2314,35,74,127,-1.0,-1964.0
2030,704,1082,1,28,6,2,2315,35,74,127,-1.0,-1965.0
2031,704,1082,1,24,6,2,2316,35,74,127,-1.0,-1966.0
2032,704,1081,1,20,6,2,2317,35,74,127,-1.0,-1967.0
2033,704,1081,1,22,6,2,2318,35,74,127,-1.0,-1968.0
2034,704,1081,2,24,6,2,2319,35,74,127,-1.0,-1969.0
2035,704,1080,2,26,6,2,2320,35,74,127,-1.0,-1970.0
2036,704,1080,2,28,6,2,2321,35,74,127,-1.0,-1971.0
2037,704,1079,2,30,6,2,2322,35,74,127,-1.0,-1972.0
2038,704,1079,2,32,6,2,2323,35,74,127,-1.0,-1973.0
2039,704,1078,2,34,6,2,2324,35,74,127,-1.0,-1974.0
2040,704,1078,2,36,6,2,2325,35,74,127,-1.0,-1975.0
2041,704,1077,2,38,6,2,2326,35,74,127,-1.0,-1976.0
2042,704,1077,2,40,6,2,2327,35,74,127,-1.0,-1977.0
2043,704,1076,2,42,6,2,2328,35,74,127,-1.0,-1978.0
2044,704,1076,3,44,6,2,2329,35,74,127,-1.0,-1979.0
2045,704,1075,3,46,6,2,2330,35,74,127,-1.0,-1980.0
2046,704,1074,3,48,6,2,2331,35,74,127,-1.0,-1981.0
2047,704,1073,3,50,6,2,2332,35,74,127,-1.0,-1982.0
2048,704,1073,3,52,6,2,2333,35,74,127,-1.0,-1983.0
2049,704,1072,3,54,6,2,2334,35,74,127,-1.0,-1984.0
2050,704,1071,4,56,6,2,2335,35,74,127,-1.0,-1985.0
2051,704,1070,4,58,6,2,2336,35,74,127,-1.0,-1986.0
2052,704,1069,4,60,6,2,2337,35,74,127,-1.0,-1987.0
2053,704,1068,4,62,6,2,2338,35,74,127,-1.0,-1988.0
2054,704,1067,4,64,6,2,2339,35,74,127,-1.0,-1989.0
2055,704,1066,4,70,6,2,2340,35,74,127,-1.0,-1990.0
2056,704,1065,5,76,6,2,2341,35,74,127,-1.0,-1991.0
2057,704,1064,5,82,6,2,2342,35,74,127,-1.0,-1992.0
2058,705,1063,5,88,6,2,2343,35,74,127,-1.0,-1993.0
2059,705,1062,5,94,6,2,2344,35,74,127,-1.0,-1994.0
2060,705,1060,6,100,6,2,2345,35,74,127,-1.0,-1995.0
2061,705,1059,6,106,6,2,2346,35,74,127,-1.0,-1996.0
2062,705,1057,6,112,6,2,2347,35,74,127,-1.0,-1997.0
2063,706,1055,6,118,6,2,2348,35,74,127,-1.0,-1998.0
2064,706,1053,7,124,6,2,2349,35,74,127,-1.0,-1999.0
2065,706,1051,7,130,6,2,2350,35,74,127,-1.0,-2000.0
2066,707,1049,7,134,6,2,2351,35,74,127,-1.0,-2001.0
2067,707,1047,7,138,6,2,2352,35,74,127,-1.0,-2002.0
2068,707,1045,7,142,6,2,2353,35,74,127,-1.0,-2003.0
2069,708,1043,7,146,6,2,2354,35,74,127,-1.0,-2004.0
2070,708,1041,8,150,6,2,2355,35,74,127,-1.0,-2005.0
2071,708,1039,8,154,6,2,2356,35,74,127,-1.0,-2006.0
2072,709,1036,8,158,6,2,2357,35,74,127,-1.0,-2007.0
2073,709,1034,9,162,6,2,2358,35,74,127,-1.0,-2008.0
2074,710,1031,9,166,6,2,2359,35,74,127,-1.0,-2009.0
2075,710,1029,10,170,6,2,2360,35,74,127,-1.0,-2010.0
2076,711,1026,10,174,6,2,2361,35,74,127,-1.0,-2011.0
2077,712,1024,11,178,6,2,2362,35,74,127,-1.0,-2012.0
2078,712,1021,11,182,6,2,2363,0,74,128,1.0,-2011.0
2079,713,1018,12,186,6,2,2364,0,74,128,-1.0,-2012.0
2080,714,1015,13,190,6,2,2365,0,74,128,-1.0,-2013.0
2081,715,1013,14,194,6,2,2366,0,74,128,-1.0,-2014.0
2082,716,1010,15,202,6,2,2367,0,74,128,-1.0,-2015.0
2083,717,1007,16,210,6,2,2368,0,74,128,-1.0,-2016.0
2084,718,1004,16,218,6,2,2369,0,74,128,-1.0,-2017.0
2085,719,1001,18,226,6,2,2370,0,74,128,-1.0,-2018.0
2086,721,997,19,234,6,2,2371,0,74,128,-1.0,-2019.0
2087,722,994,20,242,6,2,2372,0,74,128,-1.0,-2020.0
2088,724,991,21,250,6,2,2373,0,74,128,-1.0,-2021.0
2089,726,987,22,258,6,2,2374,0,74,128,-1.0,-2022.0
2090,728,984,23,270,6,2,2375,0,74,128,-1.0,-2023.0
2091,730,980,24,282,6,2,2376,0,74,128,-1.0,-2024.0
2092,733,977,26,294,6,2,2377,0,74,128,-1.0,-2025.0
2093,735,973,27,306,6,2,2378,0,74,128,-1.0,-2026.0
2094,738,969,28,318,6,2,2379,0,74,128,-1.0,-2027.0
2095,741,965,29,330,6,2,2380,0,74,128,-1.0,-2028.0
2096,745,961,30,342,6,2,2381,0,74,128,-1.0,-2029.0
2097,748,958,32,354,6,2,2382,0,74,128,-1.0,-2030.0
2098,752,954,33,366,6,2,2383,0,74,128,-1.0,-2031.0
2099,756,950,34,378,6,2,2384,0,74,128,-1.0,-2032.0
2100,761,946,35,390,6,2,2385,0,74,128,-1.0,-2033.0
2101,765,942,36,384,6,2,2386,0,74,128,-1.0,-2034.0
2102,770,938,38,396,6,2,2387,0,74,128,-1.0,-2035.0
2103,775,934,39,408,6,2,2388,0,74,128,-1.0,-2036.0
2104,780,930,40,420,6,2,2389,0,74,128,-1.0,-2037.0
2105,785,927,41,432,6,2,2390,0,74,128,-1.0,-2038.0
2106,791,923,42,444,6,2,2391,0,74,128,-1.0,-2039.0
2107,797,920,44,456,6,2,2392,0,74,128,-1.0,-2040.0
2108,803,916,45,464,6,2,2393,0,74,128,-1.0,-2041.0
2109,810,913,46,472,6,2,2394,0,74,128,-1.0,-2042.0
2110,816,910,47,480,6,2,2395,0,74,128,-1.0,-2043.0
2111,823,907,48,488,6,2,2396,0,74,128,-1.0,-2044.0
2112,830,904,50,496,6,2,2397,0,74,128,-1.0,-2045.0
2113,837,901,51,504,6,2,2398,0,74,128,-1.0,-2046.0
2114,845,898,52,512,6,2,2399,0,74,128,-1.0,-2047.0
2115,853,896,53,520,6,2,2400,0,74,128,-1.0,-2048.0
2116,860,894,54,528,6,2,2401,0,74,128,-1.0,-2049.0
2117,868,892,56,536,6,2,2402,0,72,128,-1.0,-2050.0
2118,877,890,57,544,6,2,2403,0,72,128,-1.0,-2051.0
2119,885,889,58,552,6,2,2404,0,72,128,-1.0,-2052.0
2120,893,887,59,560,6,2,2405,0,72,128,-1.0,-2053.0
2121,902,886,60,568,6,2,2406,0,92,128,-1.0,-2054.0
2122,911,885,62,576,6,2,2407,0,92,128,-1.0,-2055.0
2123,920,885,63,580,6,2,2408,0,92,128,-1.0,-2056.0
2124,929,884,64,564,6,2,2409,0,92,128,-1.0,-2057.0
2125,938,884,65,572,6,2,2410,0,92,128,-1.0,-2058.0
2126,947,884,66,564,6,2,2411,0,92,128,-1.0,-2059.0
2127,955,885,68,572,6,2,2412,0,92,128,-1.0,-2060.0
2128,964,886,69,580,6,2,2413,0,92,128,-1.0,-2061.0
2129,973,887,70,564,6,2,2414,0,92,128,-1.0,-2062.0
2130,982,888,71,572,6,2,2415,0,92,128,-1.0,-2063.0
2131,991,889,72,580,6,2,2416,0,92,128,-1.0,-2064.0
2132,1000,891,73,564,6,2,2417,0,92,128,-1.0,-2065.0
2133,1008,893,75,572,6,2,2418,0,92,128,-1.0,-2066.0
2134,1017,895,76,580,6,2,2419,0,92,128,-1.0,-2067.0
2135,1026,898,77,564,6,2,2420,0,92,128,-1.0,-2068.0
2136,1034,901,78,572,6,2,2421,0,92,128,-1.0,-2069.0
2137,1042,904,79,580,6,2,2422,0,92,128,-1.0,-2070.0
2138,1051,907,81,564,6,2,2423,0,92,128,-1.0,-2071.0
2139,1059,910,82,572,6,2,2424,0,92,128,-1.0,-2072.0
2140,1067,914,83,580,6,2,2425,0,92,128,-1.0,-2073.0
2141,1075,918,84,564,6,2,2426,0,92,128,-1.0,-2074.0
2142,1083,922,85,572,6,2,2427,0,92,128,-1.0,-2075.0
2143,1091,927,87,580,6,2,2428,0,92,128,-1.0,-2076.0
2144,1098,932,88,564,6,2,2429,0,92,128,-1.0,-2077.0
2145,1106,936,89,572,6,2,2430,0,92,128,-1.0,-2078.0
2146,1113,942,90,580,6,2,2431,0,92,128,-1.0,-2079.0
2147,1120,947,91,396,6,2,2432,0,34,128,-1.0,-2080.0
2148,1127,952,93,396,6,2,2433,0,34,128,-1.0,-2081.0
2149,1132,956,94,396,6,2,2434,0,34,128,-1.0,-2082.0
2150,1137,961,95,396,6,2,2435,0,34,128,-1.0,-2083.0
2151,1141,965,96,396,6,2,2436,0,92,128,-1.0,-2084.0
2152,1146,969,97,396,6,2,2437,0,92,128,-1.0,-2085.0
2153,1150,974,99,396,6,2,2438,0,92,128,-1.0,-2086.0
2154,1154,978,100,0,6,2,2439,0,34,128,-1.0,-2087.0
2155,1158,983,100,1,6,2,2440,0,34,128,-1.0,-2088.0
2156,1158,983,101,2,6,2,2441,0,34,128,-1.0,-2089.0
2157,1158,983,101,3,6,2,2442,0,34,128,-1.0,-2090.0
2158,1158,983,102,4,6,2,2443,0,34,128,-1.0,-2091.0
2159,1158,983,102,5,6,2,2444,0,34,128,-1.0,-2092.0
2160,1158,983,103,6,6,2,2445,0,34,128,-1.0,-2093.0
2161,1158,983,103,7,6,2,2446,0,34,128,-1.0,-2094.0
2162,1158,984,104,8,6,2,2447,0,34,128,-1.0,-2095.0
2163,1158,984,104,9,6,2,2448,0,34,128,-1.0,-2096.0
2164,1158,984,105,10,6,2,2449,0,34,128,-1.0,-2097.0
2165,1158,984,105,11,6,2,2450,0,34,128,-1.0,-2098.0
2166,1158,984,106,12,6,2,2451,0,34,128,-1.0,-2099.0
2167,1159,984,106,13,6,2,2452,0,34,128,-1.0,-2100.0
2168,1159,984,107,14,6,2,2453,0,34,128,-1.0,-2101.0
2169,1159,985,107,15,6,2,2454,0,34,128,-1.0,-2102.0
2170,1159,985,108,16,6,2,2455,0,34,128,-1.0,-2103.0
2171,1159,985,108,17,6,2,2456,0,34,128,-1.0,-2104.0
2172,1159,985,109,18,6,2,2457,0,34,128,-1.0,-2105.0
2173,1159,986,109,19,6,2,2458,0,34,128,-1.0,-2106.0
2174,1159,986,110,20,6,2,2459,0,34,128,-1.0,-2107.0
2175,1159,986,110,21,6,2,2460,0,34,128,-1.0,-2108.0
2176,1160,986,111,22,6,2,2461,0,34,128,-1.0,-2109.0
2177,1160,987,111,23,6,2,2462,0,34,128,-1.0,-2110.0
2178,1160,987,112,24,6,2,2463,0,34,128,-1.0,-2111.0
2179,1160,987,112,25,6,2,2464,0,34,128,-1.0,-2112.0
2180,1160,988,113,26,6,2,2465,0,34,128,-1.0,-2113.0
2181,1160,988,113,27,6,2,2466,0,34,128,-1.0,-2114.0
2182,1160,989,114,28,6,2,2467,0,34,128,-1.0,-2115.0
2183,1161,989,114,29,6,2,2468,0,34,128,-1.0,-2116.0
2184,1161,989,115,30,6,2,2469,0,34,128,-1.0,-2117.0
2185,1161,990,115,31,6,2,2470,0,34,128,-1.0,-2118.0
2186,1161,990,116,32,6,2,2471,0,34,128,-1.0,-2119.0
2187,1161,991,116,33,6,2,2472,0,34,128,-1.0,-2120.0
2188,1161,991,117,34,6,2,2473,0,34,128,-1.0,-2121.0
2189,1161,992,117,35,6,2,2474,0,34,128,-1.0,-2122.0
2190,1162,992,118,36,6,2,2475,0,34,128,-1.0,-2123.0
2191,1162,993,118,37,6,2,2476,0,34,128,-1.0,-2124.0
2192,1162,994,119,38,6,2,2477,0,34,128,-1.0,-2125.0
2193,1162,994,119,39,6,2,2478,0,34,128,-1.0,-2126.0
2194,1162,995,120,40,6,2,2479,0,34,128,-1.0,-2127.0
2195,1162,995,120,41,6,2,2480,0,34,128,-1.0,-2128.0
2196,1162,996,121,12,6,2,2481,0,92,128,-1.0,-2129.0
2197,1162,997,122,12,6,2,2482,0,92,128,-1.0,-2130.0
2198,1162,997,123,12,6,2,2483,0,92,128,-1.0,-2131.0
2199,1162,997,124,12,6,2,2484,0,92,128,-1.0,-2132.0
2200,1162,997,126,12,6,2,2485,0,92,128,-1.0,-2133.0
2201,1162,997,127,12,6,2,2486,0,92,128,-1.0,-2134.0
2202,1162,998,128,12,6,2,2487,0,92,128,-1.0,-2135.0
2203,1162,998,129,12,6,2,2488,0,92,128,-1.0,-2136.0
2204,1162,998,130,12,6,2,2489,0,64,128,-1.0,-2137.0
2205,1162,998,132,12,6,2,2490,0,64,128,-1.0,-2138.0
2206,1162,998,133,12,6,2,2491,0,64,128,-1.0,-2139.0
2207,1162,999,134,12,6,2,2492,0,64,128,-1.0,-2140.0
2208,1162,999,135,12,6,2,2493,0,64,128,-1.0,-2141.0
2209,1162,999,136,12,6,2,2494,0,64,128,-1.0,-2142.0
2210,1162,999,138,12,6,2,2495,0,92,128,-1.0,-2143.0
2211,1162,999,139,12,6,2,2496,0,92,128,-1.0,-2144.0
2212,1162,999,140,12,6,2,2497,0,92,128,-1.0,-2145.0
2213,1162,1000,141,12,6,2,2498,0,92,128,-1.0,-2146.0
2214,1162,1000,142,12,6,2,2499,0,92,128,-1.0,-2147.0
2215,1162,1000,143,12,6,2,2500,0,92,128,-1.0,-2148.0
2216,1162,1000,143,14,6,2,2501,0,92,128,-1.0,-2149.0
2217,1162,1000,143,16,6,2,2502,0,92,128,-1.0,-2150.0
2218,1162,1001,144,18,6,2,2503,0,92,128,-1.0,-2151.0
2219,1162,1001,144,20,6,2,2504,0,92,128,-1.0,-2152.0
2220,1161,1001,144,22,6,2,2505,0,92,128,-1.0,-2153.0
